name,address,lat,lng,rating,total_reviews,price_level,phone,website,is_partner,discount_value,open_hours,weekday_text,top_review,place_id
Lesehan Exo Bul,"H65V+MR7, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.440836099999999,109.2445344,4.7,3,0,,,False,0,10:00 - 22:30,"Monday: 10:00 AM – 10:30 PM
Tuesday: 10:00 AM – 10:30 PM
Wednesday: 10:00 AM – 10:30 PM
Thursday: 10:00 AM – 10:30 PM
Friday: 10:00 AM – 10:30 PM
Saturday: 10:00 AM – 10:30 PM
Sunday: 10:00 AM – 10:30 PM",24-hour service and delicious. Perfect for those traveling long distances via Purwokerto.,ChIJdxmHHSlcZS4R-VwN_vxpLIA
Segere Milky Fruit,"H6WV+P8P Ruko City Walk, Pakembaran, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4032021,109.2433097,5.0,3,0,0896-3698-9335,,False,0,,,"When it's hot, it's really nice to drink fresh milky fruit to quench your thirst immediately. Guaranteed to be really refreshing😍",ChIJIxgNsqZfZS4RuHoYJuDVEyo
UMKM UMP_Warkop Ibu martini,"Jl. Wirya Sentika No.Rt 04/02, Tonjong, Pamijen, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.440441300000001,109.2781852,5.0,3,0,,,False,0,,,delicious,ChIJW4CFDUldZS4Rn9eg5aAdKEQ
Angkringan Rabad,"Jl. Raya Banjarnegara - Purwokerto No.108, Dusun III, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.445090700000001,109.2742563,5.0,3,0,0858-7645-6572,,False,0,17:00 - 00:00,"Monday: 5:00 PM – 12:00 AM
Tuesday: 5:00 PM – 12:00 AM
Wednesday: 5:00 PM – 12:00 AM
Thursday: 5:00 PM – 12:00 AM
Friday: 5:00 PM – 12:00 AM
Saturday: 5:00 PM – 12:00 AM
Sunday: 5:00 PM – 12:00 AM",The food is delicious and cheap,ChIJV8WU3J1dZS4RUbxnOjLIeQk
Warkop Dialoge,"Jl. Raya Baturaden, Dusun I, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3432234,109.2332255,4.0,3,0,,,False,0,,,"The place is comfortable, especially at night, it's perfect for drinking chocolate/coffee while protecting the earth, hehe",ChIJIxEFHABfZS4R86WYJWDra1k
Kedai Kopi HEMMM,"karangtengah, rt06, RW.04, Dusun III, purwokerto, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3413237,109.2253528,5.0,3,0,0821-4509-4152,https://www.facebook.com/marketplace/profile/100042307057732/?ref=permalink&mibextid=dXMIcH,False,0,,"Monday: 1:00 – 11:00 PM
Tuesday: 1:00 – 11:00 PM
Wednesday: 1:00 – 11:00 PM
Thursday: 1:00 – 11:00 PM
Friday: 1:00 – 11:00 PM
Saturday: 1:00 – 11:00 PM
Sunday: 1:00 – 11:00 PM",The coffee is very good.,ChIJyxtXofr1by4R5EYl9u8F5Ks
cafe tono,"G7XP+GQ3, Jl. Pejaten, Dusun I, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.451097999999999,109.2867904,1.0,3,0,,,False,0,,,the coffee has a glassy taste,ChIJBUuxO69bZS4RMrNzYlzt8-4
Kedai ngawan bengi,"M64Q+R2Q, Jl. Raya Desa Kemutug Kidul, Dusun I, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.342923799999999,109.2376049,5.0,3,0,0858-7631-3804,,False,0,09:00 - 22:00,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM",Seblak is really great,ChIJpU15GAD1by4RTyA_dWg9GIE
Angkringan mapan58,"Jl. Mangunjaya No.58, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4178336,109.2472643,5.0,3,0,0859-3042-2358,,False,0,17:00 - 00:00,"Monday: 5:00 PM – 12:00 AM
Tuesday: 5:00 PM – 12:00 AM
Wednesday: 5:00 PM – 12:00 AM
Thursday: 5:00 PM – 12:00 AM
Friday: 5:00 PM – 12:00 AM
Saturday: 5:00 PM – 12:00 AM
Sunday: 5:00 PM – 12:00 AM","You have to come here, the food is really delicious",ChIJEzjQUgBfZS4RzhgpkLc-ilY
Kopi Twentytwocode Bantarsoka,"H6HF+MCX, Jl. St. Gg. I, RT.001/RW.001, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.420757,109.2236042,5.0,3,0,,,False,0,,"Monday: 5:00 – 10:00 PM
Tuesday: 5:00 – 10:00 PM
Wednesday: 5:00 – 10:00 PM
Thursday: 5:00 – 10:00 PM
Friday: 5:00 – 10:00 PM
Saturday: 5:00 – 10:00 PM
Sunday: 5:00 – 10:00 PM","The coffee here is really great, my favorite is the latte and also the Regal, it's great",ChIJA6-6GwBfZS4R-e-X5t6F_5k
La Lu Na Coffee,"M65Q+3FM, Dusun II, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3421656,109.2397072,5.0,2,0,,,False,0,,,"A very beautiful and comfortable place to eat with a rice paddy atmosphere at the foot of Mount Slamet, a place to stay that brings peace because there is no noise from road vehicles at all, recommended for families because of the sharia concept and system, friendly service and delicious village food.",ChIJ_aWMGwD1by4RMYOpmMfj1xU
ORENZ SPACE,"H6WW+X8P, Jl. Kampus, Brubahan, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.402430300000001,109.2457227,5.0,2,0,,,False,0,08:00 - 22:30,"Monday: 8:00 AM – 10:30 PM
Tuesday: 8:00 AM – 10:30 PM
Wednesday: 8:00 AM – 10:30 PM
Thursday: 8:00 AM – 10:30 PM
Friday: 8:00 AM – 10:30 PM
Saturday: 8:00 AM – 10:30 PM
Sunday: 8:00 AM – 10:30 PM",Try our menu!!,ChIJw_nmMABfZS4Ro4MUZHpgLtk
Es Teh Poci Andhang Pangrenan Purwokerto,"Jl. S. Parman, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.439184,109.2446084,5.0,2,0,0856-4795-4834,https://gofood.co.id/purwokerto/restaurant/es-teh-poci-pwt-selatan-jl-s-parman-fca68adb-58ee-4698-b01d-3f848c03a635?bonsai_code=MrTwhnw,False,0,09:00 - 21:00,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM","The iced tea is delicious, refreshing, and just the right amount of sweetness. If there's an event at home, I'll always stop by to buy some 😍😍",ChIJIfiRPgBdZS4R9oIJ-lZ6TGo
Soedirman Adventure Coffee,"H6WW+P76, Dukuhbandong, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.4032017,109.2456362,5.0,2,0,,,False,0,10:00 - 20:00,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: Closed
Sunday: Closed",,ChIJxznucLpfZS4RgNEFP1H2a6M
Ketan susu yummy dan wedangan,"H6GC+C6C, Jl. Bumiayu-Purwokerto, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4237755,109.2205684,4.5,2,0,,,False,0,,,"About the taste, don't ask
Friendly
Which definitely fits the stomach",ChIJZScOIABfZS4RDDAhdAlD8Wo
dioda.coffee,"Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4179121,109.2492807,5.0,2,0,0878-6464-2566,,False,0,10:00 - 22:00,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","Delicious, cheap coffee, comfortable and quiet place",ChIJYTlJGgBfZS4Rjw-73-pir38
Njugur Asyiiik,"Jl.Prodjo Tarmeja No.20, RT.03/RW.03, Glempang, Kotayasa, Kec. Sumbang, Kabupaten Banyumas, Jawa Tengah 53183, Indonesia",-7.3363397,109.2469546,5.0,2,0,0821-3332-4456,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","Recommended for insomniacs, the coffee is thick and thick",ChIJHTdG80v1by4Rx4ZpjS90IpY
Warung Kopi Mendoan Kriuk,"Dusun II, Melung, Kedungbanteng, Banyumas Regency, Central Java, Indonesia",-7.330822,109.217266,4.0,2,0,,,False,0,,,Very comfortable and praying is really nice,ChIJix-LAxT1by4RV9Oa8Amrk2w
AngkringanUMKMUMP,"H769+H75, Kebontebu, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.438623199999999,109.2682311,5.0,2,0,,,False,0,,,"There are so many food variations, huh?",ChIJafmxfbFdZS4RNeBodzKzhHA
Kaktus kopitiam,"Jl. Prof. M. Yamin No.11a, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.442448,109.2395902,4.5,2,0,,,False,0,11:00 - 23:00,"Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 11:00 PM
Sunday: 11:00 AM – 11:00 PM",Comfortable for drinking coffee and relaxing to chat with friends or relatives,ChIJd3ZQHixdZS4RtavdKALhnyI
Roso Cafe,"H758+H9H, Gg. VI, Kalibakal, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.441063,109.2659938,3.0,2,0,,,False,0,11:00 - 23:00,"Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 11:00 PM
Sunday: 11:00 AM – 11:00 PM",Funtastic places never forgetted,ChIJjZKYBRxcZS4RvVRZ7MAzwA0
"Jenang,ketan,wajik kemutug","Dusun II, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.343570300000001,109.2382686,5.0,2,0,,,False,0,08:00 - 19:00,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 8:00 AM – 7:00 PM",,ChIJsbQZGM31by4RRDE6nQszGJ0
Bekepeker Angkringan,"M6FM+RFP, Jalan Raya, Dusun I Desa, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3254081,109.2336948,3.0,2,0,0858-4270-0947,,False,0,,"Monday: 6:00 – 11:00 PM
Tuesday: 6:00 – 11:00 PM
Wednesday: 6:00 – 11:00 PM
Thursday: 6:00 – 11:00 PM
Friday: 6:00 – 11:00 PM
Saturday: 6:00 – 11:00 PM
Sunday: 6:00 – 11:00 PM",,ChIJnz6rhMv1by4Rrg4H5RfV3yQ
Kafe MRG,"Pesuruhan, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.4383528,109.2668932,4.5,2,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",The atmosphere is cool.,ChIJlRhaXhZdZS4RUtXhkeId-o8
Warung Bu Tini,"Unnamed Road, H76H+2VM, Pamijen Kidul, Pamijen, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.439919,109.2796597,5.0,2,0,,,False,0,,,"TJP PRINTING PURWOKERTO...
Affordable and high-quality glass screen printing
Friendly service",ChIJOdff60hdZS4Rg8Nn2aeaEOs
WARUNG UTINE & KOST PUTERI,"Jl. Diponegoro No.36, RT.03/RW.10, Dusun III, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.444722,109.2762342,5.0,2,0,,,False,0,08:00 - 16:00,"Monday: 8:00 AM – 4:00 PM
Tuesday: 8:00 AM – 4:00 PM
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: Closed
Sunday: Closed","The place is comfortable, boss",ChIJpYejwVRdZS4RYVCGJUCeEfU
Kedai escoblenD & Burger /Jasa@rchitect,"H6HX+8F5, Jl. Komisaris Bambang Suprapto, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4217258,109.2487259,5.0,2,0,0821-3527-1928,,False,0,08:00 - 20:00,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM",Excellent...,ChIJiQiQ9ZFeZS4RL8V5ku3gyVI
Walkot Kotip,"Jl. Prof. M Yamin I No.38, Karangklesem, Karangpucung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.442018300000001,109.2396572,4.0,2,0,(0281) 6843885,,False,0,,,,ChIJwYn3kStcZS4Ry-QyuGqaLpY
Angkringan Anjasmara,"H73G+CF8, Dusun III, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.446474299999999,109.2761078,5.0,2,0,0821-3753-6924,,False,0,18:00 - 00:00,"Monday: 6:00 PM – 12:00 AM
Tuesday: 6:00 PM – 12:00 AM
Wednesday: 6:00 PM – 12:00 AM
Thursday: 6:00 PM – 12:00 AM
Friday: Closed
Saturday: 6:00 PM – 12:00 AM
Sunday: 6:00 PM – 12:00 AM",Spacious free parking area for children to play safely😍😍,ChIJ8SDKNH5dZS4RxD65axOPAcM
Angkringan Jaliteng 2,"Jl. St. No.7, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.423712,109.223493,3.0,2,0,,,False,0,,,"I don't recommend it. If you don't believe me, try it yourself.",ChIJCdXOdERfZS4RvBRUGD_TRBo
Cireng Kembar Pasir,"Jl. Riyanto No.53, RT.02/RW.06, Sumampir Tengah, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.399419,109.2389054,5.0,2,0,0812-1585-5813,,False,0,10:00 - 22:00,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","Delicious and savory, typical of sand",ChIJDzXkIgBfZS4R_nNT1uq2onE
WARUNG KOPI ARJUNA CAFE,"H6JF+C2X, Jl. Kober, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4188871,109.2225949,5.0,2,0,0812-1537-9100,,False,0,,,"Lots of menu choices, comfortable place to chat",ChIJW3c-IQBfZS4RX3hiUn3qhnk
CAFE PARA BOS BESAR,"H769+Q79, Kebontebu, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.4380906,109.2682255,5.0,2,0,,,False,0,,,"Owner ramah,",ChIJP96vKABdZS4Rmnod9QtiY8U
Warung rames dan mie ayam(kenzo) bu ning,"Jl. Gelora Indah 2 No.rt 007/002, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4195543,109.2497513,5.0,2,0,,,False,0,,,"The atmosphere is comfortable, delicious for eating, the sellers are friendly, it's fun and busy",ChIJvyKWOgBfZS4RndxGOEa3Aok
Kedai Lumintu,"H66R+C2C, Jl. Suka Damai, Gandasuli, Karangpucung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.438933,109.2400233,5.0,2,0,0895-3140-7141,,False,0,09:00 - 21:00,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: Closed",,ChIJw03IIqpdZS4RR1MNkgxN7e4
KEDAI MAS NDUT,"Jl. KH. Wahid Hasyim No.48, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.444119199999999,109.2439656,5.0,2,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Closed","This is a recommended food stall near Andhang Park!
A wide variety of drinks, food, and satay.
Perfect for hanging out with friends, a crush, or a fling, haha, guaranteed safe...
Hurry up, let's go in!",ChIJ7_GOGQBdZS4RBNT05jtEGws
WARMINDO 3 CAHAYA,"H67X+HHJ, Jl. DI Panjaitan, Pancurawis, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.436033300000001,109.2489032,4.5,2,0,,,False,0,09:35 - 21:00,"Monday: 9:35 AM – 9:00 PM
Tuesday: 9:35 AM – 9:00 PM
Wednesday: 9:00 PM – 12:00 AM
Thursday: 12:00 AM – 9:00 PM
Friday: 9:36 AM – 9:00 PM
Saturday: 9:37 AM – 9:01 PM
Sunday: Closed","The food is delicious and cheap too, the place is also comfortable",ChIJJykVXABfZS4RsCjZ9Z1zlvg
Warung Kopi Pelangi,"M65P+JR7, Dusun I, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.340964400000001,109.2370605,5.0,1,0,,,False,0,06:00 - 18:00,"Monday: 6:00 AM – 6:00 PM
Tuesday: 6:00 AM – 6:00 PM
Wednesday: 6:00 AM – 6:00 PM
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJ1_pc_3r1by4RMrVJz4tu3UA
KOPI BUBUK ASLI BERKUALITAS,"Jl. Raya Baturaden Jalur Barat, RT.003/RW.004, Dusun Karangtengah, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.337909,109.2242985,4.0,1,0,0878-4681-9505,https://www.kopiaja.ppmelfira.com/,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJFa09psj1by4RGgTswnzJxl4
Warung Derik Mandiri,"M66F+RQ7, RT.03/RW.04, Dusun III, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.337983999999999,109.224487,5.0,1,0,,,False,0,,,,ChIJwdlYNAD1by4RcrOEz2-hVOU
Boba Milk Brown Sugar,"M63M+RPR Gerbang mandala wisata, Jalan Raya, Dusun I, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.345375,109.2342707,4.0,1,0,0813-2812-4313,,False,0,,,,ChIJM8QEy971by4RyxcEz-MFFGI
Omah Qakiko,"Gg. Sadewa No.RT.01, RT.01/RW.05, Dusun I, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.339309,109.2329349,5.0,1,0,0882-2521-2574,,False,0,,"Monday: 2:00 – 10:00 PM
Tuesday: 2:00 – 10:00 PM
Wednesday: 2:00 – 10:00 PM
Thursday: 2:00 – 10:00 PM
Friday: 2:00 – 10:00 PM
Saturday: 2:00 – 10:00 PM
Sunday: 2:00 – 10:00 PM",The place is nice for relaxing,ChIJZ2K2D5b1by4RbHZF58OcwEI
"Es Kelapa Muda ""Trubus""","H73Q+394, Jl. Kedondong-Ledug, Dusun II Kedondong, Kedondong, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.447366799999999,109.2884427,5.0,1,0,,,False,0,,,Really delicious...original young coconut,ChIJ05CUMPdbZS4RpRUyTgFEYSk
Varian Bubur Bu Wardimin_UMKMUMP,"G7RG+G38, Dudun II Karangkedawung, Karangkedawung, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.458713500000001,109.2753193,5.0,1,0,,,False,0,,,Delicious and many variants,ChIJs8SDniZdZS4R_3e2CxcX8Hg
Warkop Putra Adem Ayem,"H779+3C6, Jl. Dr. Gumbreg, Kebontebu, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.437342999999999,109.2685249,5.0,1,0,,,False,0,,,Delicious and fast service,ChIJA-tOdB1cZS4RGyylRJRtFEs
Kedai Suwardi,"H768+CRM, Pesuruhan, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.438910399999999,109.2670616,5.0,1,0,,,False,0,,,,ChIJ_RyqfgBdZS4RGYEzot8ccv4
Angkringan JASETA Purwokerto,"H6GF+Q3FBantarsokaKec, Bantarsoka, Purwokerto Barat, Banyumas Regency, Central Java 53133, Indonesia",-7.4230204,109.2226275,5.0,1,0,0877-5292-1235,,False,0,18:00 - 03:00,"Monday: 6:00 PM – 3:00 AM
Tuesday: 4:00 PM – 5:00 AM
Wednesday: 9:00 PM – 5:00 AM
Thursday: 9:00 PM – 5:00 AM
Friday: 9:00 PM – 5:00 AM
Saturday: 9:00 PM – 5:00 AM
Sunday: 9:00 PM – 5:00 AM",Nice for drinking coffee in a cool atmosphere on the roadside of the station,ChIJyfFl-o9fZS4R0etL6SkokTU
C'Drink The Coffee,"H6MX+3VH, Jl. Prof. Dr. Suharso, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4173146,109.2497481,5.0,1,0,,,False,0,17:00 - 02:00,"Monday: 5:00 PM – 2:00 AM
Tuesday: 5:00 PM – 2:00 AM
Wednesday: 5:00 PM – 2:00 AM
Thursday: 5:00 PM – 2:00 AM
Friday: 5:00 PM – 2:00 AM
Saturday: 5:00 PM – 3:00 AM
Sunday: 5:00 PM – 12:00 AM",Suitable for gathering,ChIJTwHY2pJeZS4RUw2DER2Q0w0
angkringane inyong,"Jl. St. No.26, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.421590800000001,109.2224349,5.0,1,0,,,False,0,17:30 - 02:30,"Monday: 5:30 PM – 2:30 AM
Tuesday: 5:30 PM – 2:30 AM
Wednesday: 5:30 PM – 2:30 AM
Thursday: 5:30 PM – 2:30 AM
Friday: 5:30 PM – 2:30 AM
Saturday: 5:30 PM – 2:30 AM
Sunday: 5:30 PM – 2:30 AM","A great place to hang out, eat well, and affordably while waiting for the train. Thank you for your hospitality, Mas Pandu. May you continue to be successful.",ChIJIZwJNUZfZS4RRjxOoLw36Hw
Es Teh Desa,"H65V+9RJ, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4415904,109.2445162,3.0,1,0,,,False,0,,,"One of the Teh Desa outlets near Andhang Pangrenan

But why are the prices so different? Original iced tea is 3,000 rupiah and jasmine is 5,000 rupiah, while at other shops, jasmine is 2,500 rupiah?",ChIJL635OwBdZS4RRMRfFDSiPoM
Kedai Inspirasi,"M6FM+PGR, Dusun I Desa, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.325634,109.2337554,5.0,1,0,0881-3914-97220,,False,0,15:00 - 00:00,"Monday: 3:00 PM – 12:00 AM
Tuesday: 3:00 PM – 12:00 AM
Wednesday: 3:00 PM – 12:00 AM
Thursday: 3:00 PM – 12:00 AM
Friday: 3:00 PM – 12:00 AM
Saturday: 3:00 PM – 12:00 AM
Sunday: 3:00 PM – 12:00 AM",A comfortable atmosphere for exchanging information,ChIJoUWMYwD1by4RWh38KRxEIWk
Umaeh sarwoobeng,"Jl. Puteran, RT.01/RW.03, Dusun II, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.342215800000001,109.2229749,5.0,1,0,0857-6817-2009,,False,0,05:30 - 22:00,"Monday: 5:30 AM – 10:00 PM
Tuesday: 5:30 AM – 10:00 PM
Wednesday: 5:30 AM – 10:00 PM
Thursday: 5:30 AM – 10:00 PM
Friday: 5:30 AM – 10:00 PM
Saturday: 5:30 AM – 10:00 PM
Sunday: 5:30 AM – 10:00 PM",Comfortable atmosphere,ChIJg0v2RwD1by4R0KceGz73Sg8
Seblak AA,"M6CH+C3W, jln.lapangan karang pule, RT.01/RW.01, Dusun I Karangmangu, Ketenger, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3288788,109.2276918,4.0,1,0,0857-8037-6591,,False,0,,,,ChIJzya_DBv1by4RKej_sTTsrgI
Coklat Goceng Baturraden,"RT.006 RW001, Dusun I Desa, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3315512,109.2351381,5.0,1,0,0858-6607-5218,,False,0,09:00 - 17:00,"Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",,ChIJE4dsg9j1by4RclsCt3HKh7A
Ibrahim cafe,"M64Q+HJW, Gg. Arjuna, Dusun II, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.343503300000001,109.2390816,5.0,1,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",,ChIJP7_BNdz1by4R5_IXi47aiNc
